"","Datum","Warengruppe","Umsatz","Wochentag","Vortagsumsatz","Umsatz_Vorwoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Wertung","KielerWoche"
"5804",2016-08-28,3,256.176762589354,"Sonntag",277.903100318237,259.585275102001,4,21.875,12,63,4,0
"5805",2016-08-28,4,117.867595423087,"Sonntag",78.9703185036615,111.755342047448,4,21.875,12,63,4,0
"5806",2016-08-28,5,343.403459471737,"Sonntag",431.883448160865,376.667002956842,4,21.875,12,63,4,0
"5807",2016-08-29,1,117.093542214261,"Montag",64.0609471983839,132.218707810364,3,18.5,15,21,4,0
"5808",2016-08-29,2,375.061712132817,"Montag",601.750589159833,503.322164342482,3,18.5,15,21,4,0
"5809",2016-08-29,3,136.29657520517,"Montag",256.176762589354,138.3366983689,3,18.5,15,21,4,0
"5810",2016-08-29,4,85.2839373894979,"Montag",117.867595423087,94.2234768021405,3,18.5,15,21,4,0
"5811",2016-08-29,5,250.800146184405,"Montag",343.403459471737,227.851783425876,3,18.5,15,21,4,0
"5812",2016-08-30,1,146.236249515322,"Dienstag",117.093542214261,100.797638745173,2,20.25,12,36,4,0
"5813",2016-08-30,2,363.235887655092,"Dienstag",375.061712132817,394.591725517269,2,20.25,12,36,4,0
"5814",2016-08-30,3,160.336321801591,"Dienstag",136.29657520517,184.170367057689,2,20.25,12,36,4,0
"5815",2016-08-30,4,92.2266717357749,"Dienstag",85.2839373894979,69.2699552944854,2,20.25,12,36,4,0
"5816",2016-08-30,5,273.453181024855,"Dienstag",250.800146184405,259.918385195652,2,20.25,12,36,4,0
"5817",2016-08-31,1,133.333037402885,"Mittwoch",146.236249515322,128.031689472655,0,23.125,6,36,4,0
"5818",2016-08-31,2,365.214393739474,"Mittwoch",363.235887655092,421.314999974756,0,23.125,6,36,4,0
"5819",2016-08-31,3,163.49670308802,"Mittwoch",160.336321801591,170.353220830059,0,23.125,6,36,4,0
"5820",2016-08-31,4,71.5042420592551,"Mittwoch",92.2266717357749,81.8077351867349,0,23.125,6,36,4,0
"5821",2016-08-31,5,269.080065666109,"Mittwoch",273.453181024855,294.57976527934,0,23.125,6,36,4,0
"5822",2016-09-01,1,134.059380486205,"Donnerstag",133.333037402885,131.898041645196,5,20.25,13,21,4,0
"5823",2016-09-01,2,414.957000694047,"Donnerstag",365.214393739474,423.336573971822,5,20.25,13,21,4,0
"5824",2016-09-01,3,184.329861039082,"Donnerstag",163.49670308802,181.842118829346,5,20.25,13,21,4,0
"5825",2016-09-01,4,98.0009346613173,"Donnerstag",71.5042420592551,63.1344169982834,5,20.25,13,21,4,0
"5826",2016-09-01,5,280.656910658055,"Donnerstag",269.080065666109,246.372730541868,5,20.25,13,21,4,0
"5827",2016-09-02,1,85.2045971552449,"Freitag",134.059380486205,113.857651667203,4,19.125,8,61,4,0
"5828",2016-09-02,2,387.212025911342,"Freitag",414.957000694047,457.308960245821,4,19.125,8,61,4,0
"5829",2016-09-02,3,161.932437682552,"Freitag",184.329861039082,166.402064505158,4,19.125,8,61,4,0
"5830",2016-09-02,4,102.536382009367,"Freitag",98.0009346613173,69.4076743077305,4,19.125,8,61,4,0
"5831",2016-09-02,5,307.486044616984,"Freitag",280.656910658055,298.47149111382,4,19.125,8,61,4,0
"5832",2016-09-03,1,167.820279051247,"Samstag",85.2045971552449,143.728050251138,5,19.25,12,21,4,0
"5833",2016-09-03,2,448.508773592816,"Samstag",387.212025911342,591.839425440136,5,19.25,12,21,4,0
"5834",2016-09-03,3,269.483931194562,"Samstag",161.932437682552,277.903100318237,5,19.25,12,21,4,0
"5835",2016-09-03,4,95.5664580471743,"Samstag",102.536382009367,78.9703185036615,5,19.25,12,21,4,0
"5836",2016-09-03,5,315.397578767879,"Samstag",307.486044616984,431.883448160865,5,19.25,12,21,4,0
"5837",2016-09-04,1,63.5013684156845,"Sonntag",167.820279051247,64.0609471983839,6,19.25,8,61,4,0
"5838",2016-09-04,2,504.632657854187,"Sonntag",448.508773592816,601.750589159833,6,19.25,8,61,4,0
"5839",2016-09-04,3,221.580285871103,"Sonntag",269.483931194562,256.176762589354,6,19.25,8,61,4,0
"5840",2016-09-04,4,121.00365176454,"Sonntag",95.5664580471743,117.867595423087,6,19.25,8,61,4,0
"5841",2016-09-04,5,248.446151856183,"Sonntag",315.397578767879,343.403459471737,6,19.25,8,61,4,0
"5842",2016-09-05,1,162.984490197691,"Montag",63.5013684156845,117.093542214261,0,19.125,12,0,4,0
"5843",2016-09-05,2,359.122720726491,"Montag",504.632657854187,375.061712132817,0,19.125,12,0,4,0
"5844",2016-09-05,3,126.457096377826,"Montag",221.580285871103,136.29657520517,0,19.125,12,0,4,0
"5845",2016-09-05,4,86.1298167903769,"Montag",121.00365176454,85.2839373894979,0,19.125,12,0,4,0
"5846",2016-09-05,5,227.369946945208,"Montag",248.446151856183,250.800146184405,0,19.125,12,0,4,0
"5847",2016-09-06,1,95.8411144296674,"Dienstag",162.984490197691,146.236249515322,2,21.75,6,36,4,0
"5848",2016-09-06,2,377.634634092805,"Dienstag",359.122720726491,363.235887655092,2,21.75,6,36,4,0
"5849",2016-09-06,3,122.486688739232,"Dienstag",126.457096377826,160.336321801591,2,21.75,6,36,4,0
"5850",2016-09-06,4,88.8408823873541,"Dienstag",86.1298167903769,92.2266717357749,2,21.75,6,36,4,0
"5851",2016-09-06,5,257.278299655972,"Dienstag",227.369946945208,273.453181024855,2,21.75,6,36,4,0
"5852",2016-09-07,1,109.455420848433,"Mittwoch",95.8411144296674,133.333037402885,0,23.625,6,36,4,0
"5853",2016-09-07,2,335.203709564339,"Mittwoch",377.634634092805,365.214393739474,0,23.625,6,36,4,0
"5854",2016-09-07,3,125.901174672784,"Mittwoch",122.486688739232,163.49670308802,0,23.625,6,36,4,0
"5855",2016-09-07,4,75.8390999246391,"Mittwoch",88.8408823873541,71.5042420592551,0,23.625,6,36,4,0
"5856",2016-09-07,5,214.606653386836,"Mittwoch",257.278299655972,269.080065666109,0,23.625,6,36,4,0
"5857",2016-09-08,1,125.091909371069,"Donnerstag",109.455420848433,134.059380486205,0,25.625,7,36,4,0
"5858",2016-09-08,2,414.047201809759,"Donnerstag",335.203709564339,414.957000694047,0,25.625,7,36,4,0
"5859",2016-09-08,3,123.558512923317,"Donnerstag",125.901174672784,184.329861039082,0,25.625,7,36,4,0
"5860",2016-09-08,4,73.4969485194111,"Donnerstag",75.8390999246391,98.0009346613173,0,25.625,7,36,4,0
"5861",2016-09-08,5,256.59523471466,"Donnerstag",214.606653386836,280.656910658055,0,25.625,7,36,4,0
"5862",2016-09-09,1,148.877333962067,"Freitag",125.091909371069,85.2045971552449,2,21.375,10,0,4,0
"5863",2016-09-09,2,388.211917631675,"Freitag",414.047201809759,387.212025911342,2,21.375,10,0,4,0
"5864",2016-09-09,3,152.138133385527,"Freitag",123.558512923317,161.932437682552,2,21.375,10,0,4,0
"5865",2016-09-09,4,90.352809156542,"Freitag",73.4969485194111,102.536382009367,2,21.375,10,0,4,0
"5866",2016-09-09,5,320.307189780233,"Freitag",256.59523471466,307.486044616984,2,21.375,10,0,4,0
"5867",2016-09-10,1,140.376787154846,"Samstag",148.877333962067,167.820279051247,0,23.875,6,36,4,0
"5868",2016-09-10,2,507.689903698188,"Samstag",388.211917631675,448.508773592816,0,23.875,6,36,4,0
"5869",2016-09-10,3,280.009462399262,"Samstag",152.138133385527,269.483931194562,0,23.875,6,36,4,0
"5870",2016-09-10,4,82.4639150738783,"Samstag",90.352809156542,95.5664580471743,0,23.875,6,36,4,0
"5871",2016-09-10,5,261.823943368235,"Samstag",320.307189780233,315.397578767879,0,23.875,6,36,4,0
"5872",2016-09-11,1,85.7357676571596,"Sonntag",140.376787154846,63.5013684156845,6,20.875,10,36,4,0
"5873",2016-09-11,2,545.176831557782,"Sonntag",507.689903698188,504.632657854187,6,20.875,10,36,4,0
"5874",2016-09-11,3,209.960575918,"Sonntag",280.009462399262,221.580285871103,6,20.875,10,36,4,0
"5875",2016-09-11,4,97.8618931914927,"Sonntag",82.4639150738783,121.00365176454,6,20.875,10,36,4,0
"5876",2016-09-11,5,277.142389168356,"Sonntag",261.823943368235,248.446151856183,6,20.875,10,36,4,0
"5877",2016-09-12,1,129.296154663315,"Montag",85.7357676571596,162.984490197691,0,25.375,8,36,4,0
"5878",2016-09-12,2,360.218015490865,"Montag",545.176831557782,359.122720726491,0,25.375,8,36,4,0
"5879",2016-09-12,3,155.471605350608,"Montag",209.960575918,126.457096377826,0,25.375,8,36,4,0
"5880",2016-09-12,4,102.601670931527,"Montag",97.8618931914927,86.1298167903769,0,25.375,8,36,4,0
"5881",2016-09-12,5,253.837291756647,"Montag",277.142389168356,227.369946945208,0,25.375,8,36,4,0
"5882",2016-09-13,1,110.165491085845,"Dienstag",129.296154663315,95.8411144296674,0,27.875,8,36,4,0
"5883",2016-09-13,2,357.809460758136,"Dienstag",360.218015490865,377.634634092805,0,27.875,8,36,4,0
"5884",2016-09-13,3,176.251944609301,"Dienstag",155.471605350608,122.486688739232,0,27.875,8,36,4,0
"5885",2016-09-13,4,87.237524139977,"Dienstag",102.601670931527,88.8408823873541,0,27.875,8,36,4,0
"5886",2016-09-13,5,224.064010585292,"Dienstag",253.837291756647,257.278299655972,0,27.875,8,36,4,0
"5887",2016-09-14,1,101.506886848651,"Mittwoch",110.165491085845,109.455420848433,0,25.25,9,36,4,0
"5888",2016-09-14,2,362.729463906085,"Mittwoch",357.809460758136,335.203709564339,0,25.25,9,36,4,0
"5889",2016-09-14,3,151.863811050942,"Mittwoch",176.251944609301,125.901174672784,0,25.25,9,36,4,0
"5890",2016-09-14,4,77.1166001131505,"Mittwoch",87.237524139977,75.8390999246391,0,25.25,9,36,4,0
"5891",2016-09-14,5,256.29712162676,"Mittwoch",224.064010585292,214.606653386836,0,25.25,9,36,4,0
"5892",2016-09-15,1,139.038489572332,"Donnerstag",101.506886848651,125.091909371069,0,23.75,13,36,4,0
"5893",2016-09-15,2,349.380070632085,"Donnerstag",362.729463906085,414.047201809759,0,23.75,13,36,4,0
"5894",2016-09-15,3,135.288518813294,"Donnerstag",151.863811050942,123.558512923317,0,23.75,13,36,4,0
"5895",2016-09-15,4,66.4875550410147,"Donnerstag",77.1166001131505,73.4969485194111,0,23.75,13,36,4,0
"5896",2016-09-15,5,219.830534671562,"Donnerstag",256.29712162676,256.59523471466,0,23.75,13,36,4,0
"5897",2016-09-16,1,82.9657291003825,"Freitag",139.038489572332,148.877333962067,4,22.75,8,0,4,0
"5898",2016-09-16,2,351.893580474176,"Freitag",349.380070632085,388.211917631675,4,22.75,8,0,4,0
"5899",2016-09-16,3,161.752881879896,"Freitag",135.288518813294,152.138133385527,4,22.75,8,0,4,0
"5900",2016-09-16,4,76.0503916109054,"Freitag",66.4875550410147,90.352809156542,4,22.75,8,0,4,0
"5901",2016-09-16,5,296.199040575708,"Freitag",219.830534671562,320.307189780233,4,22.75,8,0,4,0
"5902",2016-09-17,1,120.786599548847,"Samstag",82.9657291003825,140.376787154846,5,18.875,14,36,4,0
"5903",2016-09-17,2,407.185483742369,"Samstag",351.893580474176,507.689903698188,5,18.875,14,36,4,0
"5904",2016-09-17,3,215.046440523193,"Samstag",161.752881879896,280.009462399262,5,18.875,14,36,4,0
"5905",2016-09-17,4,85.8607134017524,"Samstag",76.0503916109054,82.4639150738783,5,18.875,14,36,4,0
"5906",2016-09-17,5,314.548531974333,"Samstag",296.199040575708,261.823943368235,5,18.875,14,36,4,0
"5907",2016-09-18,1,93.160862383955,"Sonntag",120.786599548847,85.7357676571596,7,16.75,15,21,4,0
"5908",2016-09-18,2,480.542581284257,"Sonntag",407.185483742369,545.176831557782,7,16.75,15,21,4,0
"5909",2016-09-18,3,197.307853070949,"Sonntag",215.046440523193,209.960575918,7,16.75,15,21,4,0
"5910",2016-09-18,4,116.914398691126,"Sonntag",85.8607134017524,97.8618931914927,7,16.75,15,21,4,0
"5911",2016-09-18,5,355.723154107446,"Sonntag",314.548531974333,277.142389168356,7,16.75,15,21,4,0
"5912",2016-09-19,1,114.697410367889,"Montag",93.160862383955,129.296154663315,7,17,9,36,4,0
"5913",2016-09-19,2,348.610476356749,"Montag",480.542581284257,360.218015490865,7,17,9,36,4,0
"5914",2016-09-19,3,122.536393643501,"Montag",197.307853070949,155.471605350608,7,17,9,36,4,0
"5915",2016-09-19,4,71.303734470392,"Montag",116.914398691126,102.601670931527,7,17,9,36,4,0
"5916",2016-09-19,5,236.03384301998,"Montag",355.723154107446,253.837291756647,7,17,9,36,4,0
"5917",2016-09-20,1,147.044940899915,"Dienstag",114.697410367889,110.165491085845,5,17.5,8,36,4,0
"5918",2016-09-20,2,328.479395676693,"Dienstag",348.610476356749,357.809460758136,5,17.5,8,36,4,0
"5919",2016-09-20,3,131.214401149036,"Dienstag",122.536393643501,176.251944609301,5,17.5,8,36,4,0
"5920",2016-09-20,4,108.289673677416,"Dienstag",71.303734470392,87.237524139977,5,17.5,8,36,4,0
"5921",2016-09-20,5,298.704245346708,"Dienstag",236.03384301998,224.064010585292,5,17.5,8,36,4,0
"5922",2016-09-21,1,113.835673304499,"Mittwoch",147.044940899915,101.506886848651,3,18.375,10,36,4,0
"5923",2016-09-21,2,320.751362736203,"Mittwoch",328.479395676693,362.729463906085,3,18.375,10,36,4,0
"5924",2016-09-21,3,118.573978194193,"Mittwoch",131.214401149036,151.863811050942,3,18.375,10,36,4,0
"5925",2016-09-21,4,65.5328953727373,"Mittwoch",108.289673677416,77.1166001131505,3,18.375,10,36,4,0
"5926",2016-09-21,5,247.327301625247,"Mittwoch",298.704245346708,256.29712162676,3,18.375,10,36,4,0
"5927",2016-09-22,1,124.063350220345,"Donnerstag",113.835673304499,139.038489572332,4,18.5,6,36,4,0
"5928",2016-09-22,2,333.491710900249,"Donnerstag",320.751362736203,349.380070632085,4,18.5,6,36,4,0
"5929",2016-09-22,3,121.812793900583,"Donnerstag",118.573978194193,135.288518813294,4,18.5,6,36,4,0
"5930",2016-09-22,4,64.8747804188171,"Donnerstag",65.5328953727373,66.4875550410147,4,18.5,6,36,4,0
"5931",2016-09-22,5,246.238476364069,"Donnerstag",247.327301625247,219.830534671562,4,18.5,6,36,4,0
"5932",2016-09-23,1,123.203567184748,"Freitag",124.063350220345,82.9657291003825,4,18.625,12,21,4,0
"5933",2016-09-23,2,334.835340053426,"Freitag",333.491710900249,351.893580474176,4,18.625,12,21,4,0
"5934",2016-09-23,3,114.784833689674,"Freitag",121.812793900583,161.752881879896,4,18.625,12,21,4,0
"5935",2016-09-23,4,83.6829450528489,"Freitag",64.8747804188171,76.0503916109054,4,18.625,12,21,4,0
"5936",2016-09-23,5,305.71368923846,"Freitag",246.238476364069,296.199040575708,4,18.625,12,21,4,0
"5937",2016-09-24,1,124.760380048605,"Samstag",123.203567184748,120.786599548847,0,18.625,6,36,4,0
"5938",2016-09-24,2,382.884661267337,"Samstag",334.835340053426,407.185483742369,0,18.625,6,36,4,0
"5939",2016-09-24,3,147.403447349753,"Samstag",114.784833689674,215.046440523193,0,18.625,6,36,4,0
"5940",2016-09-24,4,77.091225998223,"Samstag",83.6829450528489,85.8607134017524,0,18.625,6,36,4,0
"5941",2016-09-24,5,236.684978855263,"Samstag",305.71368923846,314.548531974333,0,18.625,6,36,4,0
"5942",2016-09-25,1,50.7009834904937,"Sonntag",124.760380048605,93.160862383955,0,21.375,8,36,4,0
"5943",2016-09-25,2,467.862772221578,"Sonntag",382.884661267337,480.542581284257,0,21.375,8,36,4,0
"5944",2016-09-25,3,171.298099810589,"Sonntag",147.403447349753,197.307853070949,0,21.375,8,36,4,0
"5945",2016-09-25,4,191.100179090963,"Sonntag",77.091225998223,116.914398691126,0,21.375,8,36,4,0
"5946",2016-09-25,5,324.339798106822,"Sonntag",236.684978855263,355.723154107446,0,21.375,8,36,4,0
"5947",2016-09-26,1,100.687007359059,"Montag",50.7009834904937,114.697410367889,4,18.25,6,0,4,0
"5948",2016-09-26,2,288.924972627933,"Montag",467.862772221578,348.610476356749,4,18.25,6,0,4,0
"5949",2016-09-26,3,100.656797037996,"Montag",171.298099810589,122.536393643501,4,18.25,6,0,4,0
"5950",2016-09-26,4,70.1183016667403,"Montag",191.100179090963,71.303734470392,4,18.25,6,0,4,0
"5951",2016-09-26,5,200.729575512528,"Montag",324.339798106822,236.03384301998,4,18.25,6,0,4,0
"5952",2016-09-27,1,124.380118113529,"Dienstag",100.687007359059,147.044940899915,0,19.875,6,0,4,0
"5953",2016-09-27,2,308.430274429297,"Dienstag",288.924972627933,328.479395676693,0,19.875,6,0,4,0
"5954",2016-09-27,3,106.824179540477,"Dienstag",100.656797037996,131.214401149036,0,19.875,6,0,4,0
"5955",2016-09-27,4,70.5754586717771,"Dienstag",70.1183016667403,108.289673677416,0,19.875,6,0,4,0
"5956",2016-09-27,5,219.691025714482,"Dienstag",200.729575512528,298.704245346708,0,19.875,6,0,4,0
"5957",2016-09-28,1,120.131624904303,"Mittwoch",124.380118113529,113.835673304499,6,19.125,19,36,4,0
"5958",2016-09-28,2,276.95747509989,"Mittwoch",308.430274429297,320.751362736203,6,19.125,19,36,4,0
"5959",2016-09-28,3,108.052540485998,"Mittwoch",106.824179540477,118.573978194193,6,19.125,19,36,4,0
"5960",2016-09-28,4,104.204658150352,"Mittwoch",70.5754586717771,65.5328953727373,6,19.125,19,36,4,0
"5961",2016-09-28,5,281.33173727172,"Mittwoch",219.691025714482,247.327301625247,6,19.125,19,36,4,0
"5962",2016-09-29,1,106.899462001863,"Donnerstag",120.131624904303,124.063350220345,7,17.375,13,61,4,0
"5963",2016-09-29,2,304.639393081772,"Donnerstag",276.95747509989,333.491710900249,7,17.375,13,61,4,0
"5964",2016-09-29,3,113.054146061102,"Donnerstag",108.052540485998,121.812793900583,7,17.375,13,61,4,0
"5965",2016-09-29,4,87.0039728646358,"Donnerstag",104.204658150352,64.8747804188171,7,17.375,13,61,4,0
"5966",2016-09-29,5,209.323640196751,"Donnerstag",281.33173727172,246.238476364069,7,17.375,13,61,4,0
"5967",2016-09-30,1,126.366800158974,"Freitag",106.899462001863,123.203567184748,6,14,11,61,4,0
"5968",2016-09-30,2,292.054154725351,"Freitag",304.639393081772,334.835340053426,6,14,11,61,4,0
"5969",2016-09-30,3,129.269260103097,"Freitag",113.054146061102,114.784833689674,6,14,11,61,4,0
"5970",2016-09-30,4,75.2887876903606,"Freitag",87.0039728646358,83.6829450528489,6,14,11,61,4,0
"5971",2016-09-30,5,193.213490974817,"Freitag",209.323640196751,305.71368923846,6,14,11,61,4,0
"5972",2016-10-01,1,173.938069367793,"Samstag",126.366800158974,124.760380048605,3,15.875,6,36,4,0
"5973",2016-10-01,2,422.462880305042,"Samstag",292.054154725351,382.884661267337,3,15.875,6,36,4,0
"5974",2016-10-01,3,166.963999835678,"Samstag",129.269260103097,147.403447349753,3,15.875,6,36,4,0
"5975",2016-10-01,4,94.9968110543908,"Samstag",75.2887876903606,77.091225998223,3,15.875,6,36,4,0
"5976",2016-10-01,5,241.948734757705,"Samstag",193.213490974817,236.684978855263,3,15.875,6,36,4,0
"5977",2016-10-02,1,56.3004091147622,"Sonntag",173.938069367793,50.7009834904937,3,15.75,7,21,4,0
"5978",2016-10-02,2,562.125467854407,"Sonntag",422.462880305042,467.862772221578,3,15.75,7,21,4,0
"5979",2016-10-02,3,186.732360367454,"Sonntag",166.963999835678,171.298099810589,3,15.75,7,21,4,0
"5980",2016-10-02,4,114.266134889728,"Sonntag",94.9968110543908,191.100179090963,3,15.75,7,21,4,0
"5981",2016-10-02,5,262.299773706351,"Sonntag",241.948734757705,324.339798106822,3,15.75,7,21,4,0
"5982",2016-10-03,1,62.1746495327839,"Montag",56.3004091147622,100.687007359059,7,14.375,18,61,2,0
"5983",2016-10-03,2,484.636032498125,"Montag",562.125467854407,288.924972627933,7,14.375,18,61,2,0
"5984",2016-10-03,3,182.443859182106,"Montag",186.732360367454,100.656797037996,7,14.375,18,61,2,0
"5985",2016-10-03,4,175.777025560835,"Montag",114.266134889728,70.1183016667403,7,14.375,18,61,2,0
"5986",2016-10-03,5,349.311805504009,"Montag",262.299773706351,200.729575512528,7,14.375,18,61,2,0
"5987",2016-10-04,1,172.446738288365,"Dienstag",62.1746495327839,124.380118113529,5,13.25,16,36,4,0
"5988",2016-10-04,2,334.855690002673,"Dienstag",484.636032498125,308.430274429297,5,13.25,16,36,4,0
"5989",2016-10-04,3,123.415726677241,"Dienstag",182.443859182106,106.824179540477,5,13.25,16,36,4,0
"5990",2016-10-04,4,74.0120712141302,"Dienstag",175.777025560835,70.5754586717771,5,13.25,16,36,4,0
"5991",2016-10-04,5,240.277045454432,"Dienstag",349.311805504009,219.691025714482,5,13.25,16,36,4,0
"5992",2016-10-05,1,114.574136259055,"Mittwoch",172.446738288365,120.131624904303,3,12,19,36,4,0
"5993",2016-10-05,2,313.330103838322,"Mittwoch",334.855690002673,276.95747509989,3,12,19,36,4,0
"5994",2016-10-05,3,120.624272460905,"Mittwoch",123.415726677241,108.052540485998,3,12,19,36,4,0
"5995",2016-10-05,4,90.4487624824519,"Mittwoch",74.0120712141302,104.204658150352,3,12,19,36,4,0
"5996",2016-10-05,5,233.962258844718,"Mittwoch",240.277045454432,281.33173727172,3,12,19,36,4,0
"5997",2016-10-06,1,136.945957744399,"Donnerstag",114.574136259055,106.899462001863,7,11.25,17,20,4,0
"5998",2016-10-06,2,345.113524952996,"Donnerstag",313.330103838322,304.639393081772,7,11.25,17,20,4,0
"5999",2016-10-06,3,101.60163656775,"Donnerstag",120.624272460905,113.054146061102,7,11.25,17,20,4,0
"6000",2016-10-06,4,80.9955881840322,"Donnerstag",90.4487624824519,87.0039728646358,7,11.25,17,20,4,0
"6001",2016-10-06,5,221.280556813048,"Donnerstag",233.962258844718,209.323640196751,7,11.25,17,20,4,0
"6002",2016-10-07,1,134.611025021576,"Freitag",136.945957744399,126.366800158974,7,11.125,15,0,4,0
"6003",2016-10-07,2,383.204234938422,"Freitag",345.113524952996,292.054154725351,7,11.125,15,0,4,0
"6004",2016-10-07,3,141.93416312528,"Freitag",101.60163656775,129.269260103097,7,11.125,15,0,4,0
"6005",2016-10-07,4,72.7219032623409,"Freitag",80.9955881840322,75.2887876903606,7,11.125,15,0,4,0
"6006",2016-10-07,5,217.762142609866,"Freitag",221.280556813048,193.213490974817,7,11.125,15,0,4,0
"6007",2016-10-08,1,147.66789204124,"Samstag",134.611025021576,173.938069367793,5,11.625,16,36,4,0
"6008",2016-10-08,2,366.932902975983,"Samstag",383.204234938422,422.462880305042,5,11.625,16,36,4,0
"6009",2016-10-08,3,159.043461454141,"Samstag",141.93416312528,166.963999835678,5,11.625,16,36,4,0
"6010",2016-10-08,4,97.1573327373914,"Samstag",72.7219032623409,94.9968110543908,5,11.625,16,36,4,0
"6011",2016-10-08,5,227.094809459833,"Samstag",217.762142609866,241.948734757705,5,11.625,16,36,4,0
"6012",2016-10-09,1,53.3156087813301,"Sonntag",147.66789204124,56.3004091147622,7,9.125,10,61,4,0
"6013",2016-10-09,2,496.810974350594,"Sonntag",366.932902975983,562.125467854407,7,9.125,10,61,4,0
"6014",2016-10-09,3,181.693182252688,"Sonntag",159.043461454141,186.732360367454,7,9.125,10,61,4,0
"6015",2016-10-09,4,111.55603133276,"Sonntag",97.1573327373914,114.266134889728,7,9.125,10,61,4,0
"6016",2016-10-09,5,204.564566537797,"Sonntag",227.094809459833,262.299773706351,7,9.125,10,61,4,0
"6017",2016-10-10,1,130.880964042862,"Montag",53.3156087813301,62.1746495327839,7,11.125,10,61,4,0
"6018",2016-10-10,2,380.153458343839,"Montag",496.810974350594,484.636032498125,7,11.125,10,61,4,0
"6019",2016-10-10,3,144.619334839444,"Montag",181.693182252688,182.443859182106,7,11.125,10,61,4,0
"6020",2016-10-10,4,81.5808277860361,"Montag",111.55603133276,175.777025560835,7,11.125,10,61,4,0
"6021",2016-10-10,5,272.096460064269,"Montag",204.564566537797,349.311805504009,7,11.125,10,61,4,0
"6022",2016-10-11,1,85.4801757621986,"Dienstag",130.880964042862,172.446738288365,7,9.875,20,61,4,0
"6023",2016-10-11,2,376.573866608268,"Dienstag",380.153458343839,334.855690002673,7,9.875,20,61,4,0
"6024",2016-10-11,3,193.457092513929,"Dienstag",144.619334839444,123.415726677241,7,9.875,20,61,4,0
"6025",2016-10-11,4,83.3654496634983,"Dienstag",81.5808277860361,74.0120712141302,7,9.875,20,61,4,0
"6026",2016-10-11,5,250.286651016106,"Dienstag",272.096460064269,240.277045454432,7,9.875,20,61,4,0
"6027",2016-10-12,1,98.0361155623953,"Mittwoch",85.4801757621986,114.574136259055,7,9.75,18,63,4,0
"6028",2016-10-12,2,344.070542410265,"Mittwoch",376.573866608268,313.330103838322,7,9.75,18,63,4,0
"6029",2016-10-12,3,159.062487471256,"Mittwoch",193.457092513929,120.624272460905,7,9.75,18,63,4,0
"6030",2016-10-12,4,74.0803337557003,"Mittwoch",83.3654496634983,90.4487624824519,7,9.75,18,63,4,0
"6031",2016-10-12,5,294.043757384809,"Mittwoch",250.286651016106,233.962258844718,7,9.75,18,63,4,0
"6032",2016-10-13,1,148.18590913848,"Donnerstag",98.0361155623953,136.945957744399,6,10.875,15,0,4,0
"6033",2016-10-13,2,373.773464347884,"Donnerstag",344.070542410265,345.113524952996,6,10.875,15,0,4,0
"6034",2016-10-13,3,147.744752027756,"Donnerstag",159.062487471256,101.60163656775,6,10.875,15,0,4,0
"6035",2016-10-13,4,55.6395261362085,"Donnerstag",74.0803337557003,80.9955881840322,6,10.875,15,0,4,0
"6036",2016-10-13,5,241.411791384101,"Donnerstag",294.043757384809,221.280556813048,6,10.875,15,0,4,0
"6037",2016-10-14,1,93.8261887010055,"Freitag",148.18590913848,134.611025021576,7,9.125,13,61,4,0
"6038",2016-10-14,2,362.891896618259,"Freitag",373.773464347884,383.204234938422,7,9.125,13,61,4,0
"6039",2016-10-14,3,166.32217095808,"Freitag",147.744752027756,141.93416312528,7,9.125,13,61,4,0
"6040",2016-10-14,4,63.964902716704,"Freitag",55.6395261362085,72.7219032623409,7,9.125,13,61,4,0
"6041",2016-10-14,5,200.946834376251,"Freitag",241.411791384101,217.762142609866,7,9.125,13,61,4,0
"6042",2016-10-15,1,132.894647230153,"Samstag",93.8261887010055,147.66789204124,8,8.625,12,61,4,0
"6043",2016-10-15,2,419.758055396142,"Samstag",362.891896618259,366.932902975983,8,8.625,12,61,4,0
"6044",2016-10-15,3,189.027358152441,"Samstag",166.32217095808,159.043461454141,8,8.625,12,61,4,0
"6045",2016-10-15,4,75.3813465737841,"Samstag",63.964902716704,97.1573327373914,8,8.625,12,61,4,0
"6046",2016-10-15,5,232.565718859558,"Samstag",200.946834376251,227.094809459833,8,8.625,12,61,4,0
"6047",2016-10-16,1,74.5534527201843,"Sonntag",132.894647230153,53.3156087813301,8,11.375,6,10,4,0
"6048",2016-10-16,2,531.445003131207,"Sonntag",419.758055396142,496.810974350594,8,11.375,6,10,4,0
"6049",2016-10-16,3,213.136283121314,"Sonntag",189.027358152441,181.693182252688,8,11.375,6,10,4,0
"6050",2016-10-16,4,151.709518375799,"Sonntag",75.3813465737841,111.55603133276,8,11.375,6,10,4,0
"6051",2016-10-16,5,225.595272346529,"Sonntag",232.565718859558,204.564566537797,8,11.375,6,10,4,0
"6052",2016-10-17,1,120.547856066705,"Montag",74.5534527201843,130.880964042862,8,9.75,6,10,4,0
"6053",2016-10-17,2,384.771661762652,"Montag",531.445003131207,380.153458343839,8,9.75,6,10,4,0
"6054",2016-10-17,3,158.15111344134,"Montag",213.136283121314,144.619334839444,8,9.75,6,10,4,0
"6055",2016-10-17,4,81.293499003446,"Montag",151.709518375799,81.5808277860361,8,9.75,6,10,4,0
